ArticleName, Summary, Link
0,The Morning After: Facebook is now called Meta | Engadget,"The Morning After: Facebook Is Now Called Meta
While Facebook the social network is still Facebook, the overarching company that it created is now called Meta.

Facebook Inc. is changing its name in order to distinguish its myriad parts from the social network, which has an increasingly poor reputation pretty much everywhere.

While the company hopes it'll offer some degree of distraction from current sentiment, it's not going to stop people talking about Facebook Meta.

The Facebook Papers - internal documents detailing the social network's major failings and issues - encompassing misinformation, hate speech and censorship, are now public knowledge.

Facebook Portal will also be known as Meta Portal moving forward.

Following the above announcement, a Facebook post from incoming CTO Andrew ""Boz"" Bosworth revealed that Meta is retiring the Oculus brand.

Facebook says it doesn't want to own the metaverse, just jumpstart it.",https://www.engadget.com/the-morning-after-facebook-is-now-called-meta-112003930.html
0,Facebook is rebranding as Meta — but the app you use will still,"Facebook Is Changing Its Name To Meta, Zuckerberg Announces
Facebook is changing its name to Meta, Zuckerberg announces The change comes as Facebook looks to recast its public image from battered social network to tech innovator focused on building the next generation of online interaction, known as the ""Metaverse.""

Facebook's new corporate name is Meta, CEO Mark Zuckerberg announced on Thursday, in an apparent effort to recast the company's public image from battered social network to tech innovator focused on building the next generation of online interaction, known as the ""Metaverse.""

Speaking at the company's Connect virtual reality conference, Zuckerberg said it's time to overhaul the corporation's identity to reflect its broader ambitions.

Seventeen years after Zuckerberg founded Facebook in his Harvard University dorm room, the company's brand has been badly dented by a succession of crises, from Russian interference in the 2016 presidential election to the Cambridge Analytica data privacy scandal, which became public in 2018, to last month's damaging revelations from former Facebook employee turned whistleblower Frances Haugen.

Even as the company has been pummeled by a wave of critical news coverage about its platforms' harms, based on Haugen's trove of internal documents, Zuckerberg has unapologetically kept his focus on the metaverse, describing it on Thursday as the company's new ""North Star."".

In a nod to Facebook's long run of crises, Zuckerberg devoted part of the presentation to emphasizing that the company will center privacy and safety as it builds its new virtual services and hardware.

""The name change from Facebook to Meta may make sense from a commercial marketing perspective, but it's also a blatant attempt to distance Mark Zuckerberg's company from growing outrage over the harm it is causing to democracy in the U.S. and around the world,"" said Paul Barrett, deputy director of the NYU Stern Center for Business and Human Rights, in a statement.",https://www.npr.org/2021/10/28/1049813246/facebook-new-name-meta-mark-zuckerberg
0,EXPLAINED: Why Meta's Going Off Face Recognition And ...,"Days after giving itself a new name, the company formerly known as Facebook announced that it was shutting down its face recognition system ""As part of a company-wide move"" to limit the use of the technology in its products.

How Did Facebook Use Face Recognition?The social media giant used facial recognition to create what it termed a ""Template"" for users who opted for the feature.

Once the face recognition system was activated, Facebook would use it to find photos and videos of the user to help them review or share content and ""Suggest tags and provide more relevant content and feature recommendations"", like letting them know if they appear in photos or videos in which they haven't been tagged.

What Is Face Recognition's Future Where Facebook Is Concerned?The no-face-recognition move may not be a blanket ban on the use of the technology for the company as Pesenti said that they ""Still see facial recognition technology as a powerful tool, for example, for people needing to verify their identity, or to prevent fraud and impersonation"".

What Will Change Due To The Move Away From Face Recognition?Pesenti said in his November 2 post that Meta's shut down of Facebook's face recognition system ""Will represent one of the largest shifts in facial recognition usage in the technology's history"".

The decision will lead to the deletion of individual facial recognition templates of over a billion Facebook users, representing more than a third of its daily active users, who had activated their face recognition setting.

The company said that users will now no longer be able to turn on face recognition for suggested tagging or see a suggested tag with their name in photos and videos in which they may appear, although it would ""Still encourage people to tag posts manually"".",https://www.news18.com/news/explainers/explained-whats-made-meta-go-off-face-recognition-and-what-happens-to-tagging-photos-on-facebook-4414391.html
0,Facebook patents reveal how it intends to cash in on metaverse,"Facebook Patents Reveal How It Intends To Cash In On Metaverse
Pupil movements, body poses and nose scrunching are among the flickers of human expression that Meta wants to harvest in building its metaverse, according to an analysis of dozens of patents recently granted to Facebook's parent company.

The patents also indicate how the Silicon Valley group intends to cash in on its virtual world, with hyper-targeted advertising and sponsored content that mirrors its existing $85bn-a-year ad-based business model.

The patents do not mean that Meta will definitely build the technology, but they offer the clearest indication yet of how the company aims to make its immersive world into a reality.

Some patents appear focused on helping Meta with its ambitions to find new revenue sources amid concern over fading interest with younger users in its core social networking products such as Facebook.

One patent explores how to present users with personalised advertising in augmented reality, based on age, gender, interest and ""How the users interact with a social media platform"", including their likes and comments.

The patents indicate how Meta could offer ads in its immersive world that are even more personalised than what is possible within its existing web-based products.

Meta said: ""While we don't comment on specific coverage of our patents or our reasons for filing them, it's important to note that our patents don't necessarily cover the technology used in our products and services.""",https://www.ft.com/content/76d40aac-034e-4e0b-95eb-c5d34146f647
0,"Meta, la matriz de Facebook, afronta una nueva demanda ...","La compañía Meta, matriz de Facebook, se enfrenta a una demanda, ya admitida a trámite por la Comisión Federal de Comercio, de hasta 2.300 millones de libras por presuntas prácticas anticompetencia a través de su ""Abuso de su dominio de mercado"".

Según informa Reuters, hasta 44 millones de usuarios de Facebook del Reino Unido se ven perjudicados por este hecho, denunciado por la experta en competencia Liza Lovdahl Gormsen, que alega que Meta ""Abusó de su dominio del mercado"" para establecer un ""Precio injusto"" por el uso gratuito de Facebook: los datos personales de los usuarios del Reino Unido.

La demanda, que será escuchada por el Tribunal de Apelaciones de Competencia de Londres, alega que Facebook ganó miles de millones de libras al imponer términos y condiciones injustos que exigían que los consumidores entregaran dichos datos personales.

Estos datos, recopilados entre 2015 y 2019, proporcionaron una imagen muy detallada del uso de Internet, lo que ayudó a la empresa a obtener ""Ganancias excesivas"".

Cualquier persona que viva en el Reino Unido y haya usado Facebook al menos una vez durante el período será parte del reclamo a menos que decida no participar, según la demandante.

La compañía dice en su defensa que las personas usaban sus servicios porque les brindaba valor y ""Tienen un control significativo de qué información comparten en las plataformas de Meta y con quién"".",https://www.laopinioncoruna.es/sociedad/2022/01/16/meta-matriz-facebook-afronta-nueva-61614464.html
0,Facebook owner to 'assess feasibility' of human rights review ...,"Facebook Owner To 'Assess Feasibility' Of Human Rights Review On Ethiopia Practices
Facebook owner Meta Platforms said on Thursday, January 13, it would ""Assess the feasibility"" of commissioning an independent human rights assessment into its work in Ethiopia, after its oversight board recommended a review of how Facebook and Instagram have been used to spread content that heightens the risk of violence there.

Meta has been under scrutiny from lawmakers and regulators over user safety and its handling of abuses on its platforms across the world, particularly after whistleblower Frances Haugen leaked internal documents that showed the company's struggles in policing content in countries where such speech was most likely to cause harm, including Ethiopia.

The social media giant said it has ""Invested significant resources in Ethiopia to identify and remove potentially harmful content,"" as part of its response to the board's December recommendations on a case involving content posted in the country.

An oversight board spokesman said in a statement: ""Meta's existing policies prohibit rumors that contribute to imminent violence that cannot be debunked in a meaningful timeframe, and the Board made recommendations to ensure these policies are effectively applied in conflict situations.""

The board had recommended that Meta commission a human rights due diligence assessment, to be completed in six months, which should include a review of Meta's language capabilities in Ethiopia and a review of measures taken prevent the misuse of its services in the country.

The company said not all elements of this recommendation ""May be feasible in terms of timing, data science, or approach."" It said it would continue its existing human rights due diligence and should have an update on whether it could act on the board's recommendation within the next few months.

In 2018, UN human rights investigators said the use of Facebook had played a key role in spreading hate speech that fueled violence in Myanmar.",https://www.rappler.com/technology/social-media/facebook-owner-to-assess-feasibility-human-rights-review-ethiopia-practices/
0,Pathological personality traits assessment using Facebook,,https://www.sciencedirect.com/science/article/pii/S0747563217300730
0,"Open Graph - co zrobić, gdy Facebook nie ładuje miniatury ...","Co Zrobić, Gdy Facebook Nie Ładuje Miniatury Strony Lub Wpisu?
Portale społecznościowe wykorzystujące standard Open Graph, w trakcie udostępniania linku skanują kod źródłowy strony i poszukują tagów Open Graph.

Różni się tym od HTML description, że nie ma wpływu na SEO. Należy jednak zwrócić na niego szczególną uwagę, gdyż stanowi pewnego rodzaju zachętę i reklamę Twojej strony.

W zależności od struktury strony może być ona zgodna z naszymi oczekiwaniami lub kompletnie losowa.

Yoast SEO pozwala ustawić zarówno meta tagi Open Graph dla strony głównej, jak i indywidualne dla poszczególnych podstron czy artykułów.

Następnie spójrz na sekcję „Ustawienia strony głównej"" i wskaż obrazek, tytuł i opis, które chcesz ustawić w meta tagach Open Graph dla strony głównej.

Jeśli chodzi o pozostałe podstrony, to możesz to równie łatwo ustawić w edycji każdego wpisu lub strony.

W tym miejscu znajdziesz zakładkę Społeczności - po wybraniu jej możesz dla każdego wpisu czy strony ustawić indywidualne tytuły, treści czy obrazki.",https://www.lh.pl/pomoc/meta-tagi-open-graph-w-social-media/
0,Deactivating your Facebook account isn't enough. You need ...,"Deactivating Your Facebook Account Isn'T Enough. You Need To Delete It Permanently
It's important to note that there's a difference between deleting your Facebook account and deactivating it.

Deactivating your Facebook account temporarily freezes it, which is useful if you want a brief hiatus.

Remember that deleting the Facebook app doesn't delete your account - you can still access it from the browser and other apps might still use Facebook as a login.

You'll need to address those outside accounts that rely on your Facebook info by logging in to each account and disconnecting it from your Facebook account.

Finally, it's time to delete your Facebook account.

Facebook will give you a list of tasks and things to consider before deleting your account.

Facebook will take up to 90 days to delete all of your account data from its servers.",https://www.cnet.com/tech/services-and-software/deactivating-your-facebook-account-isnt-enough-you-need-to-delete-it-permanently/
0,"Meta, la matriz de Facebook, se enfrenta a una demanda ...","La compañía Meta, matriz de Facebook, se enfrenta a una demanda, ya admitida a trámite por la Comisión Federal de Comercio, de hasta 2.300 millones de libras por presuntas prácticas anticompetencia a través de su ""Abuso de su dominio de mercado"".

Según informa Reuters, hasta 44 millones de usuarios de Facebook del Reino Unido se ven perjudicados por este hecho, denunciado por la experta en competencia Liza Lovdahl Gormsen, que alega que Meta ""Abusó de su dominio del mercado"" para establecer un ""Precio injusto"" por el uso gratuito de Facebook: los datos personales de los usuarios del Reino Unido.

La demanda, que será escuchada por el Tribunal de Apelaciones de Competencia de Londres, alega que Facebook ganó miles de millones de libras al imponer términos y condiciones injustos que exigían que los consumidores entregaran dichos datos personales.

Estos datos, recopilados entre 2015 y 2019, proporcionaron una imagen muy detallada del uso de Internet, lo que ayudó a la empresa a obtener ""Ganancias excesivas"".

Cualquier persona que viva en el Reino Unido y haya usado Facebook al menos una vez durante el período será parte del reclamo a menos que decida no participar, según la demandante.

La compañía argumenta en su defensa que las personas usaban sus servicios porque les brindaba valor y ""Tienen un control significativo de qué información comparten en las plataformas de Meta y con quién"".",https://www.laopiniondemalaga.es/sociedad/2022/01/14/meta-matriz-facebook-enfrenta-demanda-61585250.html
0,Facebook patents show Meta wants to track your eye ...,"FTC'S Facebook Antitrust Suit Can Move Forward, Judge Rules
The Federal Trade Commission can move forward with its revised antitrust case against Meta Platforms ' Facebook unit, a federal judge ruled on Tuesday.

U.S. District Judge James Boasberg wrote in a 48-page opinion that this time around, the FTC alleged enough facts to plausibly establish Facebook exercises monopoly power in the market for Personal Social Networking, or PSN, services.

Judge Boasberg threw out the FTC's initial complaint against Facebook over the summer, which sent the agency back to the drawing board.

The FTC alleges Facebook has monopoly power for PSN services, and unlawfully maintained its monopoly by acquiring competitors and potential competitors such as Instagram and WhatsApp.

Judge Boasberg also rejected Facebook's claims that FTC Chair Lina Khan should have recused herself from a vote to refile the lawsuit.

Still, Judge Boasberg rejected allegations related to how Facebook dealt with interoperability with apps it viewed as threats.

Holly Vedova, director of the FTC Bureau of Competition, said in a statement, ""FTC staff presented a strong amended complaint, and we look forward to trial.""",https://www.barrons.com/articles/facebook-stock-suit-antitrust-51641943636
0,Facebook owner Meta sued in the UK by competition law expert,"Facebook Owner Meta Meta Platforms Inc Sued In The UK By Competition Law Expert
The action is backed by some of Britain's most prominent competition lawyers, barristers and economists and aims to secure a minimum of £2.3 billion, plus interest, damages against Meta.

Meta Platforms Inc, the parent company of Facebook, is being sued in the UK for £2.3bn in damages by a competition law hotshot.

I am launching a major class-action claim against Meta for abusing its market dominance for a minimum of £2.3 billion damages on behalf of affected UK Facebook users.

""By exploiting users' data, both within the Facebook platform and off-platform through mechanisms like the Facebook Pixel, the company was able to build very detailed pictures of users' internet usage. By using deep data profiles of its users, the company generated excessive profits,"" Gormsen claimed on the www.

According to the website, as many as 44mln UK Facebook users may have been subject to what Gormsen characterises as abuse.

The class-action suit will argue that while access to Facebook is ostensibly free to its UK users, the ""Price"" set for gaining access to the social network was the surrender of UK users' highly valuable personal data on a take it or leave it basis for using the network.

""In a free and fair market, competition should lead to lower prices and increased quality but the bigger a company is in the market, the less choice we have, no matter what else they're doing. Facebook has exploited its dominance at its users' cost,"" said Gormsen.",https://www.proactiveinvestors.co.uk/companies/news/971174/facebook-owner-meta-sued-in-the-uk-by-competition-law-expert-971174.html
0,Facebook Meta smartwatch might come with multiple cameras,"Facebook Meta Smartwatch Might Come With Multiple Cameras & Detachable Display: Report
A newly launched patent reveals that the Facebook Meta smartwatch might come with a detachable display.

Alongside, there were rumours of Facebook working on a smartwatch with a detachable screen.

While there are two different models, both of them have a detachable display.

Since the secondary display is detachable in nature, it is most likely to be held in place with the help of strong magnets.

The patent also suggests the use cases of the detachable display with cameras.

As shown in the image below, the secondary display will contain three different camera lenses at three different positions.

Since the patent talks about a ""Secondary"" display at length, there could be a primary display on the watch as well.",https://www.republicworld.com/technology-news/gadgets/facebook-meta-smartwatch-might-come-with-multiple-cameras-and-detachable-display-report-articleshow.html
0,Facebook Patented a Mechanical Eyeball - Gizmodo,,https://gizmodo.com/facebook-patented-a-mechanical-eyeball-1848360492
0,Meta Faces $3.1 Billion Lawsuit in UK Over Exploiting Users ...,"Meta Faces $3.1 Billion Lawsuit In UK Over Exploiting Users' Data
London: Meta is facing a $3.1 billion class-action lawsuit in the United Kingdom over allegedly abusing its market dominance, reported news agency IANS. If the lawsuit succeeds, nearly 44 million British Facebook users could receive a $68 payout each.

Competition law expert Dr Liza Lovdahl Gormsen has brought the class-action lawsuit against Facebook's parent firm Meta at the UK's Competition Appeal Tribunal, Daily Mail reported on Thursday.

""The lawsuit claims that Facebook should pay its 44 million UK users compensation for the exploitation of their data between 2015 and 2019.""It is claimed this allowed the firm to generate billions in revenues from their data, while users received no monetary returns, which the claim labels an 'unfair deal', said the report.

""In the 17 years since it was created, Facebook became the sole social network in the UK where you could be sure to connect with friends and family in one place,"" Gormsen said in a statement.

Reacting to the lawsuit, a Meta spokesperson said that people access our service for free.

The UK case came after Facebook lost an attempt this week to strike out an antitrust lawsuit in the US by the Federal Trade Commission.

US competition watchdog FTC can proceed with a breakup lawsuit against Facebook's owner, a federal judge ruled.",https://www.india.com/technology/meta-faces-3-1-billion-lawsuit-in-uk-over-exploiting-users-data-what-you-need-to-know-5186173/
0,Facebook critics call for release of India human rights review,,https://www.nasdaq.com/articles/facebook-critics-call-for-release-of-india-human-rights-review
0,"Facebook Loses Bid to End Antitrust Suits Over Data, Google ...","Meta Platforms Inc.'s Facebook must face antitrust litigation over its alleged advertising pact with Alphabet Inc.'s Google and its alleged strategy of building a social media empire by deceiving users about its data privacy practices, a federal judge in San Jose, Calif., ruled.

Judge Lucy H. Koh let proposed class actions advance against Facebook on behalf of consumers and advertisers, citing ""More than plausible"" allegations that the tech giant used lies and deceptive statements about data privacy to gain a dominant competitive edge over rival platforms that told the truth.

""Facebook's deception of users allowed Facebook to prevent sophisticated rivals, like Google, from entering the market.""

Koh, writing for the U.S. District Court for the Northern District of California, used several statements by founder Mark Zuckerberg against the company, saying they suggested that he and other top executives knew robust competition would force Facebook to rein in its data harvesting.

The statements show Facebook bending over backwards to avoid scandal while Google was rolling out its ill-fated social network, Google+, which company executives viewed as a competitor unlike other popular digital platforms like YouTube, the judge said in a 107-page opinion.

The company's acquisitions of Instagram and WhatsApp were too long ago, and the consolidated suits are short on details about what Facebook did more recently with the data it deceptively harvested from users, the judge said.

Quinn Emanuel Urquhart & Sullivan LLP and Hagens Berman Sobol Shapiro LLP are interim co-lead counsel for the consumers, who are also represented by Lockridge Grindal Nauen PLLP. Bathaee Dunne LLP and Scott & Scott LLP are interim co-lead counsel for the advertisers, which are also represented by Adhoot & Wolfson PC and Levin Sedran & Berman LLP. Facebook is represented by Wilmer Cutler Pickering Hale & Dorr LLP. The case is Klein v. Facebook Inc., N.D. Cal., No. 20-cv-8570, 1/14/22.",https://news.bloomberglaw.com/antitrust/facebook-loses-bid-to-end-antitrust-suits-over-data-google-pact
0,The Biggest Problems With Facebook's Meta Transition - The ...,"The Biggest Problems With Facebook'S Meta Transition
It's been a few weeks now since Facebook announced its name change to Meta Platforms, which will officially make a ticker change to ""MVRS"" early next year.

Will Meta be the one to bring the metaverse to the world, or will it face challenges that have dogged big tech companies for decades?

Large companies like Facebook have seen big technology and strategic disruptions coming in the past.

The companies and people building in AR/VR/Web3/Crypto that will create the metaverse infrastructure and the users of these services tend to follow the same demographics Facebook started with.

The biggest challenge Meta likely faces is that its core principles and business may not translate well to the metaverse.

If the point of the metaverse is to be interoperable, which CEO and Founder, Mark Zuckerberg has discussed at length, there's nothing to indicate that a centralized company like Facebook is the right company to build that platform.

Facebook makes its money on ads; will people want ads in the metaverse? We know that Oculus is already testing ads in VR headsets, so porting the same business model to the metaverse is currently being tested.",https://www.fool.com/investing/2021/12/02/the-biggest-problems-with-facebooks-meta-transitio/
0,"Facebook antitrust suit can move forward, judge says","Facebook Antitrust Suit Can Move Forward, Judge Says
A federal judge on Tuesday allowed the Federal Trade Commission's antitrust lawsuit against Facebook to move forward, rejecting Facebook's request to dismiss the case and handing the agency a major victory in its quest to curtail the power of the biggest tech companies.

He dismissed the agency's charge that Facebook violated antitrust laws by cutting off third parties from its platform.

The judge's decision is a major step forward for regulators battling the powerful armies of lobbyists and litigators employed to protect the empires built by tech giants like Amazon, Apple, Facebook and Google.

President Joe Biden has filled federal antitrust agencies with vocal critics of the technology giants, including the FTC chair, Lina Khan, whom Facebook targeted in its motion to dismiss the lawsuit.

Holly Vedova, the director of the agency's bureau of competition, said in a statement that the ""FTC staff presented a strong amended complaint, and we look forward to trial.""

Facebook said the judge's decision was a partial victory, because he dismissed one claim, that the company had harmed competition by cutting rivals like the video service Vine from accessing data and features of the Facebook platform.

The FTC argues in its suit that Facebook obtained a monopoly in social networking and maintained it illegally by acquiring rivals.",http://www.sfexaminer.com/findings/facebook-antitrust-suit-can-move-forward-judge-says/
0,Facebook versus The BMJ: when fact checking goes wrong,"FEATURE The BMJ MEDICINE AND THE MEDIA Facebook versus The BMJ: when fact checking goes wrong The BMJ has locked horns with Facebook and the gatekeepers of international fact checking after one of its investigations was wrongly labelled with ""Missing context"" and censored on the world's largest social network.

In one private Facebook group, of people who had long term neurological adverse events after vaccination, group administrators received a message from Facebook informing them that a post linking to The BMJ's investigation was ""Partly false"".

No errors found The Lead Stories article, though it failed to identify any errors in The BMJ's investigation, nevertheless carried the title, ""Fact Check: The British Medical Journal Did NOT Reveal Disqualifying and Ignored Reports of Flaws in Pfizer COVID-19 Vaccine Trials."" The first paragraph wrongly described The BMJ as a ""News blog"" and was accompanied by a screenshot of the investigation article with a stamp over it stating ""Flaws Reviewed,"" despite the Lead Stories article not identifying anything false or inaccurate.

O95 Miller defended his article, noting, ""We did not call into question the integrity of The BMJ's story, only the comprehensiveness of it. That's the point of a 'Missing Context' rating.""We couldn't agree more with you the public should be concerned, provided they have all the context, which is what we attempted to point out and, in some small way, provide as a supplement to The BMJ's report.

"" In a subsequent email, Alan Duke, editor in chief of Lead Stories, told The BMJ that the ""Missing Context"" label was created by Facebook specifically ""to deal with content that could mislead without additional context but which was otherwise true or real.

The BMJ plans to appeal to Facebook's Oversight Board, an independent panel of 20 people from around the world that can decide whether Facebook should allow or remove specific content.

Kamran Abbasi, The BMJ's editor in chief, said, ""We should all be very worried that Facebook, a multibillion dollar company, is effectively censoring fully fact checked journalism that is raising legitimate concerns about the conduct of clinical trials.",https://www.bmj.com/content/376/bmj.o95.full.pdf
0,Facebook Unblocks Russian Foreign Ministry-Linked Page,"Facebook Unblocks Russian Foreign Ministry-Linked Page
Russia said Monday that Facebook had restored access to Moscow's official page for arms control talks in Vienna, after Russia's media regulator accused the U.S. tech giant of censorship.

The Facebook page, which is affiliated to Russia's Foreign Ministry, was taken down on Friday for publishing ""Illegal content,"" according to delegation head Konstantin Gavrilov.

Russia's media watchdog Roskomnadzor said over the weekend that it has sent a letter to Meta, Facebook's parent company, demanding it lift restrictions and explain why they had been introduced, describing the block as an ""Act of censorship.""

Later on Monday, he told the state-run TASS news agency that access had been restored.

TASS earlier reported that the delegation's Twitter account was briefly blocked in February 2021.

Russia has repeatedly fined U.S. tech giants, including Meta, for ignoring content moderation requests as the country ramps up efforts to control internet platforms.

On Monday, a Moscow court fined Google 4 million rubles on the same charges.",https://www.themoscowtimes.com/2022/01/17/facebook-unblocks-russian-foreign-ministry-linked-page-a76062
0,Facebook Meta patents would fill the metaverse with ads,"Facebook Meta Patents Would Fill The Metaverse With Ads
Facebook, sorry, Meta, has filed hundreds of applications for patents related to its metaverse, several of which have been granted and point to how the company plans to make money through its virtual world.

Some patents suggest creating even more personalized ads based on a user's age, gender, the likes and comments they leave on social media, and how long they look at specific ads.

""Clearly, you could do something similar in the metaverse - where you're not selling eye-tracking data to advertisers, but in order to understand whether people engage with an advertisement or not, you need to be able to use data to know,"" said Nick Clegg, Meta's head of global affairs.

Clegg also told The Financial Times in a recent interview, ""For us, the business model in the metaverse is commerce-led. Clearly ads play a part in that.""

Another patent for an ""Avatar personalisation engine"" talks of creating digital replicas of people, with the aim to make the metaverse's avatars seem indistinguishable from real people.

Patents are never a guarantee that something will actually be made, something Meta itself acknowledged: ""While we don't comment on specific coverage of our patents or our reasons for filing them, it's important to note that our patents don't necessarily cover the technology used in our products and services.""

While all this technology talk may be exciting for some, many still aren't sold on the metaverse as a whole.",https://www.techradar.com/news/facebook-meta-patents-would-fill-the-metaverse-with-ads
0,KATE THOMPSON DAVY: Meta's mega monopoly on our data ...,"KATE THOMPSON DAVY: Meta'S Mega Monopoly On Our Data Under The Microscope
Last week a rather bold and ambitious class-action lawsuit was lodged with the UK's Competition Appeal Tribunal.

Competition law expert Liza Lovdahl Gormsen is suing Meta for breach of competition law.

Gormsen is the director of the Competition Law Forum and a senior research fellow at the British Institute of International & Comparative Law.

She's been vocal on the matter for a while, presenting to UK parliamentarians on Facebook's market dominance and authoring academic research on the topic.....",https://www.businesslive.co.za/bd/opinion/columnists/2022-01-18-kate-thompson-davy-metas-mega-monopoly-on-our-data-under-the-microscope/
0,Facebook patents show Meta wants to track your ... - SCNOW,"Facebook Loses Bid To Dismiss Users' Data-Privacy Antitrust Claims
Reuters) - A California federal judge has handed a partial win to consumers suing Facebook, in a ruling that denied the company's bid to dismiss claims that it exploited user data to thwart industry competitors.

The 110-page ruling from Judge Lucy Koh in San Jose, California, on Jan. 14 allows consumers to pursue claims against Facebook for false representations about its data privacy practices, including its assertions that it wasn't sharing users' private information with third parties.

Koh's decision, which addressed claims from consumers and advertisers in a dozen consolidated cases filed in 2020 and last year against Facebook, now called Meta Platforms Inc, dismissed certain claims, including an allegation that Facebook maintained monopoly power through a ""Copy, acquire, kill"" strategy.

Register now for FREE unlimited access to Reuters.comThe court's opinion came just days after a Washington, D.C., federal judge on Jan. 11 declined Facebook's push to dismiss an antitrust case that the Federal Trade Commission filed last year.

The consumers are seeking an order requiring Facebook to hire third-party auditors to evaluate privacy practices and market conduct, and they want the court to prohibit Facebook from any continued deceptive behavior.

States ask U.S. court to reinstate Facebook antitrust lawsuit.

U.S. judge rejects Facebook request to dismiss FTC antitrust lawsuit.",https://www.reuters.com/legal/litigation/facebook-loses-bid-dismiss-users-data-privacy-antitrust-claims-2022-01-18/
0,Facebook loses bid to dismiss users' data-privacy antitrust ...,"La compañía Meta, matriz de Facebook, se enfrenta a una demanda, ya admitida a trámite por la Comisión Federal de Comercio, de hasta 2.300 millones de libras por presuntas prácticas anticompetencia a través de su ""Abuso de su dominio de mercado"".

Según informa Reuters, hasta 44 millones de usuarios de Facebook del Reino Unido se ven perjudicados por este hecho, denunciado por la experta en competencia Liza Lovdahl Gormsen, que alega que Meta ""Abusó de su dominio del mercado"" para establecer un ""Precio injusto"" por el uso gratuito de Facebook: los datos personales de los usuarios del Reino Unido.

La demanda, que será escuchada por el Tribunal de Apelaciones de Competencia de Londres, alega que Facebook ganó miles de millones de libras al imponer términos y condiciones injustos que exigían que los consumidores entregaran dichos datos personales.

Estos datos, recopilados entre 2015 y 2019, proporcionaron una imagen muy detallada del uso de Internet, lo que ayudó a la empresa a obtener ""Ganancias excesivas"".

Cualquier persona que viva en el Reino Unido y haya usado Facebook al menos una vez durante el período será parte del reclamo a menos que decida no participar, según la demandante.

La compañía argumenta en su defensa que las personas usaban sus servicios porque les brindaba valor y ""Tienen un control significativo de qué información comparten en las plataformas de Meta y con quién"".",https://www.eldia.es/sociedad/2022/01/14/meta-matriz-facebook-enfrenta-demanda-61585246.html
0,"Meta, la matriz de Facebook, se enfrenta a ... - Eldía.es Tenerife","Wondering how to sell on Facebook? The technology giant, now called Meta, has been offering Facebook Shops since 2020.

Get your free guide on how to sell on Facebook Shops Download your free in-depth guide on how to sell on Facebook Shops for small businesses.

If you're struggling with footfall in your retail shop, Facebook Shops may be one way to help you boost sales with a surge in online spend.

What are Facebook Shops - is it a Facebook Store?Facebook Shops is a mobile-first online shopping service.

Are there any Facebook Shop fees?At the moment, it's free to create a Facebook Shop.

What's in the pipeline for Facebook Shops?Facebook accelerated the launch of Facebook Shops in 2020, prompted by coronavirus and clear demand for a quick online shopping experience set-up.

Is Facebook Shops a good option to get your business into online retail? And can you sell on Facebook? Let us know in the comments below.",https://www.simplybusiness.co.uk/knowledge/articles/2022/01/how-to-set-up-facebook-shops/
0,How to sell on Facebook Shops: the small business UK guide,"El conglomerado tecnológico y empresarial Meta, matriz de la multinacional Facebook, se enfrenta a una nueva demanda en el Reino Unido, ya admitida a trámite por la Comisión Federal de Comercio de los Estados Unidos, que puede costarle hasta 2.300 millones de libras en indemnizaciones por presuntas prácticas anticompetencia debidas al ""Abuso de su dominio de mercado"".

Hasta 44 millones de usuarios de Facebook del Reino Unido, según informa la agencia Reuters, podrían haber resultado perjudicados por la compañía, según ha denunciado la experta en competencia Liza Lovdahl Gormsen, que alega que Meta ""Abusó de su dominio del mercado"" para establecer un ""Precio injusto"" por el uso gratuito de Facebook: los datos personales de los usuarios del Reino Unido.

En la demanda, que será escuchada por el Tribunal de Apelaciones de Competencia de Londres, se alega que Facebook ganó miles de millones de libras al imponer términos y condiciones injustos que exigían que los consumidores entregaran dichos datos personales.

Estos datos, recopilados entre 2015 y 2019, proporcionaron una imagen muy detallada del uso de internet en el Reino Unido, lo que ayudó a la empresa a obtener ""Ganancias excesivas"".

Cualquier persona que viva en el Reino Unido y haya usado Facebook al menos una vez durante el período queda automáticamente incorporada a la reclamación a menos que decida expresamente no participar, según ha explicado la demandante.

La compañía de Zuckerberg argumenta en su defensa que esas personas usaban sus servicios porque les brindaba valor y que ""Tienen un control significativo de qué información comparten en las plataformas de Meta y con quién"".",https://www.lne.es/sociedad/2022/01/16/meta-matriz-facebook-enfrenta-demanda-61615438.html
